provider_code,provider_name,category,game_symbol,game_name,localized_title,game_image,launch_enable,under_maintenance
1,Pragmatic Play,Slot,vs1tigers,Triple Tigers,Triple Tigers,https://bo-prd-v2.meganodes.net/img/games/p1/vs1tigers.jpg,True,False
1,Pragmatic Play,Slot,vs20colcashzone,Colossal Cash Zone,Colossal Cash Zone,https://bo-prd-v2.meganodes.net/img/games/p1/vs20colcashzone.jpg,True,False
1,Pragmatic Play,Slot,vs25journey,Journey to the West,Journey to the West,https://bo-prd-v2.meganodes.net/img/games/p1/vs25journey.jpg,True,False
1,Pragmatic Play,Slot,vs5spjoker,Super Joker,Super Joker,https://bo-prd-v2.meganodes.net/img/games/p1/vs5spjoker.jpg,True,False
1,Pragmatic Play,Slot,vs576treasures,Wild Wild Riches,Wild Wild Riches,https://bo-prd-v2.meganodes.net/img/games/p1/vs576treasures.jpg,True,False
1,Pragmatic Play,Slot,vswayshive,Star Bounty,Star Bounty,https://bo-prd-v2.meganodes.net/img/games/p1/vswayshive.jpg,True,False
1,Pragmatic Play,Slot,vs20smugcove,Smugglers Cove,Smugglers Cove,https://bo-prd-v2.meganodes.net/img/games/p1/vs20smugcove.jpg,True,False
1,Pragmatic Play,Slot,vs20santa,Santa,Santa,https://bo-prd-v2.meganodes.net/img/games/p1/vs20santa.jpg,True,False
1,Pragmatic Play,Slot,vs20rockvegas,Rock Vegas,Rock Vegas,https://bo-prd-v2.meganodes.net/img/games/p1/vs20rockvegas.jpg,True,False
1,Pragmatic Play,Slot,vs10nudgeit,Rise of Giza PowerNudge,Rise of Giza PowerNudge,https://bo-prd-v2.meganodes.net/img/games/p1/vs10nudgeit.jpg,True,False
1,Pragmatic Play,Slot,vs243chargebull,Raging Bull,Raging Bull,https://bo-prd-v2.meganodes.net/img/games/p1/vs243chargebull.jpg,True,False
1,Pragmatic Play,Slot,vs25pyramid,Pyramid King,Pyramid King,https://bo-prd-v2.meganodes.net/img/games/p1/vs25pyramid.jpg,True,False
1,Pragmatic Play,Slot,vs50pixie,Pixie Wings,Pixie Wings,https://bo-prd-v2.meganodes.net/img/games/p1/vs50pixie.jpg,True,False
1,Pragmatic Play,Slot,vs9piggybank,Piggy Bank Bills,Piggy Bank Bills,https://bo-prd-v2.meganodes.net/img/games/p1/vs9piggybank.jpg,True,False
1,Pragmatic Play,Slot,vs10runes,Gates of Valhalla,Gates of Valhalla,https://bo-prd-v2.meganodes.net/img/games/p1/vs10runes.jpg,True,False
1,Pragmatic Play,Slot,vs20ultim5,The Ultimate 5,The Ultimate 5,https://bo-prd-v2.meganodes.net/img/games/p1/vs20ultim5.jpg,True,False
1,Pragmatic Play,Slot,vs20magicpot,The Magic Cauldron,The Magic Cauldron,https://bo-prd-v2.meganodes.net/img/games/p1/vs20magicpot.jpg,True,False
1,Pragmatic Play,Slot,vs1024dtiger,The Dragon Tiger,The Dragon Tiger,https://bo-prd-v2.meganodes.net/img/games/p1/vs1024dtiger.jpg,True,False
1,Pragmatic Play,Slot,vs10amm,Amazing Money Machine,Amazing Money Machine,https://bo-prd-v2.meganodes.net/img/games/p1/vs10amm.jpg,True,False
1,Pragmatic Play,Slot,vs10starpirate,Star Pirates Code,Star Pirates Code,https://bo-prd-v2.meganodes.net/img/games/p1/vs10starpirate.jpg,True,False
1,Pragmatic Play,Slot,vs20ekingrr,Emerald King Rainbow Road,Emerald King Rainbow Road,https://bo-prd-v2.meganodes.net/img/games/p1/vs20ekingrr.jpg,True,False
1,Pragmatic Play,Slot,vs20chickdrop,Chicken Drop,Chicken Drop,https://bo-prd-v2.meganodes.net/img/games/p1/vs20chickdrop.jpg,True,False
1,Pragmatic Play,Slot,vswaysaztecking,Aztec King Megaways,Aztec King Megaways,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysaztecking.jpg,True,False
1,Pragmatic Play,Slot,vs5ultra,Ultra Hold and Spin,Ultra Hold and Spin,https://bo-prd-v2.meganodes.net/img/games/p1/vs5ultra.jpg,True,False
1,Pragmatic Play,Slot,vs5hotburn,Hot to Burn,Hot to Burn,https://bo-prd-v2.meganodes.net/img/games/p1/vs5hotburn.jpg,True,False
1,Pragmatic Play,Slot,vs18mashang,Treasure Horse,Treasure Horse,https://bo-prd-v2.meganodes.net/img/games/p1/vs18mashang.jpg,True,False
1,Pragmatic Play,Slot,vs243empcaishen,Emperor Caishen,Emperor Caishen,https://bo-prd-v2.meganodes.net/img/games/p1/vs243empcaishen.jpg,True,False
1,Pragmatic Play,Slot,vs25wolfgold,Wolf Gold,Wolf Gold,https://bo-prd-v2.meganodes.net/img/games/p1/vs25wolfgold.jpg,True,False
1,Pragmatic Play,Slot,vs50juicyfr,Juicy Fruits,Juicy Fruits,https://bo-prd-v2.meganodes.net/img/games/p1/vs50juicyfr.jpg,True,False
1,Pragmatic Play,Slot,vs20hercpeg,Hercules and Pegasus,Hercules and Pegasus,https://bo-prd-v2.meganodes.net/img/games/p1/vs20hercpeg.jpg,True,False
1,Pragmatic Play,Slot,vs20kraken,Release the Kraken,Release the Kraken,https://bo-prd-v2.meganodes.net/img/games/p1/vs20kraken.jpg,True,False
1,Pragmatic Play,Slot,vs20egypttrs,Egyptian Fortunes,Egyptian Fortunes,https://bo-prd-v2.meganodes.net/img/games/p1/vs20egypttrs.jpg,True,False
1,Pragmatic Play,Slot,vswayswerewolf,Curse of the Werewolf Megaways,Curse of the Werewolf Megaways,https://bo-prd-v2.meganodes.net/img/games/p1/vswayswerewolf.jpg,True,False
1,Pragmatic Play,Slot,vs25gldox,Golden Ox,Golden Ox,https://bo-prd-v2.meganodes.net/img/games/p1/vs25gldox.jpg,True,False
1,Pragmatic Play,Slot,vs25davinci,Da Vinci's Treasure,Da Vinci's Treasure,https://bo-prd-v2.meganodes.net/img/games/p1/vs25davinci.jpg,True,False
1,Pragmatic Play,Slot,vs20emptybank,Empty the Bank,Empty the Bank,https://bo-prd-v2.meganodes.net/img/games/p1/vs20emptybank.jpg,True,False
1,Pragmatic Play,Slot,vs20chicken,The Great Chicken Escape,The Great Chicken Escape,https://bo-prd-v2.meganodes.net/img/games/p1/vs20chicken.jpg,True,True
1,Pragmatic Play,Slot,vs50safariking,Safari King,Safari King,https://bo-prd-v2.meganodes.net/img/games/p1/vs50safariking.jpg,True,False
1,Pragmatic Play,Slot,vs25mustang,Mustang Gold,Mustang Gold,https://bo-prd-v2.meganodes.net/img/games/p1/vs25mustang.jpg,True,False
1,Pragmatic Play,Slot,vs25goldrush,Gold Rush,Gold Rush,https://bo-prd-v2.meganodes.net/img/games/p1/vs25goldrush.jpg,True,False
1,Pragmatic Play,Slot,vs25mmouse,Money Mouse,Money Mouse,https://bo-prd-v2.meganodes.net/img/games/p1/vs25mmouse.jpg,True,False
1,Pragmatic Play,Slot,vs20eightdragons,8 Dragons,8 Dragons,https://bo-prd-v2.meganodes.net/img/games/p1/vs20eightdragons.jpg,True,False
1,Pragmatic Play,Slot,vs243fortune,Caishen's Gold,Caishen's Gold,https://bo-prd-v2.meganodes.net/img/games/p1/vs243fortune.jpg,True,False
1,Pragmatic Play,Slot,vs10egyptcls,Ancient Egypt Classic,Ancient Egypt Classic,https://bo-prd-v2.meganodes.net/img/games/p1/vs10egyptcls.jpg,True,False
1,Pragmatic Play,Slot,vs40wanderw,Wild Depths,Wild Depths,https://bo-prd-v2.meganodes.net/img/games/p1/vs40wanderw.jpg,True,False
1,Pragmatic Play,Slot,vs25kingdoms,3 Kingdoms - Battle of Red Cliffs,3 Kingdoms - Battle of Red Cliffs,https://bo-prd-v2.meganodes.net/img/games/p1/vs25kingdoms.jpg,True,False
1,Pragmatic Play,Slot,vswayschilheat,Chilli Heat Megaways,Chilli Heat Megaways,https://bo-prd-v2.meganodes.net/img/games/p1/vswayschilheat.jpg,True,False
1,Pragmatic Play,Slot,vs1ball,Lucky Dragon Ball,Lucky Dragon Ball,https://bo-prd-v2.meganodes.net/img/games/p1/vs1ball.jpg,True,False
1,Pragmatic Play,Slot,vs1024temuj,Temujin Treasures,Temujin Treasures,https://bo-prd-v2.meganodes.net/img/games/p1/vs1024temuj.jpg,True,False
1,Pragmatic Play,Slot,vs50hercules,Hercules Son of Zeus,Hercules Son of Zeus,https://bo-prd-v2.meganodes.net/img/games/p1/vs50hercules.jpg,True,False
1,Pragmatic Play,Slot,vs25wildspells,Wild Spells,Wild Spells,https://bo-prd-v2.meganodes.net/img/games/p1/vs25wildspells.jpg,True,False
1,Pragmatic Play,Slot,vs1024butterfly,Jade Butterfly,Jade Butterfly,https://bo-prd-v2.meganodes.net/img/games/p1/vs1024butterfly.jpg,True,False
1,Pragmatic Play,Slot,vs1600drago,Drago - Jewels of Fortune,Drago - Jewels of Fortune,https://bo-prd-v2.meganodes.net/img/games/p1/vs1600drago.jpg,True,False
1,Pragmatic Play,Slot,vs10fruity2,Extra Juicy,Extra Juicy,https://bo-prd-v2.meganodes.net/img/games/p1/vs10fruity2.jpg,True,False
1,Pragmatic Play,Slot,vs40pirate,Pirate Gold,Pirate Gold,https://bo-prd-v2.meganodes.net/img/games/p1/vs40pirate.jpg,True,False
1,Pragmatic Play,Slot,vs9madmonkey,Monkey Madness,Monkey Madness,https://bo-prd-v2.meganodes.net/img/games/p1/vs9madmonkey.jpg,True,False
1,Pragmatic Play,Slot,vs20fparty2,Fruit Party 2,Fruit Party 2,https://bo-prd-v2.meganodes.net/img/games/p1/vs20fparty2.jpg,True,False
1,Pragmatic Play,Slot,vs10cowgold,Cowboys Gold,Cowboys Gold,https://bo-prd-v2.meganodes.net/img/games/p1/vs10cowgold.jpg,True,False
1,Pragmatic Play,Slot,vs432congocash,Congo Cash,Congo Cash,https://bo-prd-v2.meganodes.net/img/games/p1/vs432congocash.jpg,True,False
1,Pragmatic Play,Slot,vs25tigeryear,Lucky New Year - Tiger Treasures,Lucky New Year - Tiger Treasures,https://bo-prd-v2.meganodes.net/img/games/p1/vs25tigeryear.jpg,True,False
1,Pragmatic Play,Slot,vs10bbbonanza,Big Bass Bonanza,Big Bass Bonanza,https://bo-prd-v2.meganodes.net/img/games/p1/vs10bbbonanza.jpg,True,False
1,Pragmatic Play,Slot,vs25newyear,Lucky New Year,Lucky New Year,https://bo-prd-v2.meganodes.net/img/games/p1/vs25newyear.jpg,True,False
1,Pragmatic Play,Slot,vs40madwheel,The Wild Machine,The Wild Machine,https://bo-prd-v2.meganodes.net/img/games/p1/vs40madwheel.jpg,True,False
1,Pragmatic Play,Slot,vs25tigerwar,The Tiger Warrior,The Tiger Warrior,https://bo-prd-v2.meganodes.net/img/games/p1/vs25tigerwar.jpg,True,False
1,Pragmatic Play,Slot,vs576hokkwolf,Hokkaido Wolf,Hokkaido Wolf,https://bo-prd-v2.meganodes.net/img/games/p1/vs576hokkwolf.jpg,True,False
1,Pragmatic Play,Slot,vs40voodoo,Voodoo Magic,Voodoo Magic,https://bo-prd-v2.meganodes.net/img/games/p1/vs40voodoo.jpg,True,False
1,Pragmatic Play,Slot,vs25samurai,Rise of Samurai,Rise of Samurai,https://bo-prd-v2.meganodes.net/img/games/p1/vs25samurai.jpg,True,False
1,Pragmatic Play,Slot,vs10luckcharm,"Lucky, Grace & Charm","Lucky, Grace & Charm",https://bo-prd-v2.meganodes.net/img/games/p1/vs10luckcharm.jpg,True,False
1,Pragmatic Play,Slot,vs25rio,Heart of Rio,Heart of Rio,https://bo-prd-v2.meganodes.net/img/games/p1/vs25rio.jpg,True,False
1,Pragmatic Play,Slot,vs40spartaking,Spartan King,Spartan King,https://bo-prd-v2.meganodes.net/img/games/p1/vs40spartaking.jpg,True,False
1,Pragmatic Play,Slot,vswayswest,Mystic Chief,Mystic Chief,https://bo-prd-v2.meganodes.net/img/games/p1/vswayswest.jpg,True,False
1,Pragmatic Play,Slot,vs10goldfish,Fishin Reels,Fishin Reels,https://bo-prd-v2.meganodes.net/img/games/p1/vs10goldfish.jpg,True,False
1,Pragmatic Play,Slot,vs10madame,Madame Destiny,Madame Destiny,https://bo-prd-v2.meganodes.net/img/games/p1/vs10madame.jpg,True,False
1,Pragmatic Play,Slot,vs10wildtut,Mysterious Egypt,Mysterious Egypt,https://bo-prd-v2.meganodes.net/img/games/p1/vs10wildtut.jpg,True,False
1,Pragmatic Play,Slot,vs20wildpix,Wild Pixies,Wild Pixies,https://bo-prd-v2.meganodes.net/img/games/p1/vs20wildpix.jpg,True,False
1,Pragmatic Play,Slot,vs20phoenixf,Phoenix Forge,Phoenix Forge,https://bo-prd-v2.meganodes.net/img/games/p1/vs20phoenixf.jpg,True,False
1,Pragmatic Play,Slot,vs117649starz,Starz Megaways,Starz Megaways,https://bo-prd-v2.meganodes.net/img/games/p1/vs117649starz.jpg,True,False
1,Pragmatic Play,Slot,vs20rhinoluxe,Great Rhino Deluxe,Great Rhino Deluxe,https://bo-prd-v2.meganodes.net/img/games/p1/vs20rhinoluxe.jpg,True,False
1,Pragmatic Play,Slot,vs243mwarrior,Monkey Warrior,Monkey Warrior,https://bo-prd-v2.meganodes.net/img/games/p1/vs243mwarrior.jpg,True,False
1,Pragmatic Play,Slot,vs243dancingpar,Dance Party,Dance Party,https://bo-prd-v2.meganodes.net/img/games/p1/vs243dancingpar.jpg,True,False
1,Pragmatic Play,Slot,vs20rhino,Great Rhino,Great Rhino,https://bo-prd-v2.meganodes.net/img/games/p1/vs20rhino.jpg,True,False
1,Pragmatic Play,Slot,vs10bookoftut,Book of Tut,Book of Tut,https://bo-prd-v2.meganodes.net/img/games/p1/vs10bookoftut.jpg,True,False
1,Pragmatic Play,Slot,vs15diamond,Diamond Strike,Diamond Strike,https://bo-prd-v2.meganodes.net/img/games/p1/vs15diamond.jpg,True,False
1,Pragmatic Play,Slot,vs25jokerking,Joker King,Joker King,https://bo-prd-v2.meganodes.net/img/games/p1/vs25jokerking.jpg,True,False
1,Pragmatic Play,Slot,vs9hotroll,Hot Chilli,Hot Chilli,https://bo-prd-v2.meganodes.net/img/games/p1/vs9hotroll.jpg,True,False
1,Pragmatic Play,Slot,vs20terrorv,Cash Elevator,Cash Elevator,https://bo-prd-v2.meganodes.net/img/games/p1/vs20terrorv.jpg,True,False
1,Pragmatic Play,Slot,vs1fortunetree,Tree of Riches,Tree of Riches,https://bo-prd-v2.meganodes.net/img/games/p1/vs1fortunetree.jpg,True,False
1,Pragmatic Play,Slot,vs20fruitsw,Sweet Bonanza,Sweet Bonanza,https://bo-prd-v2.meganodes.net/img/games/p1/vs20fruitsw.jpg,True,False
1,Pragmatic Play,Slot,vs25pandatemple,Panda Fortune 2,Panda Fortune 2,https://bo-prd-v2.meganodes.net/img/games/p1/vs25pandatemple.jpg,True,False
1,Pragmatic Play,Slot,vs12bbb,Bigger Bass Bonanza,Bigger Bass Bonanza,https://bo-prd-v2.meganodes.net/img/games/p1/vs12bbb.jpg,True,False
1,Pragmatic Play,Slot,vs40wildwest,Wild West Gold,Wild West Gold,https://bo-prd-v2.meganodes.net/img/games/p1/vs40wildwest.jpg,True,False
1,Pragmatic Play,Slot,vswaysdogs,The Dog House Megaways,The Dog House Megaways,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysdogs.jpg,True,False
1,Pragmatic Play,Slot,vswaysbufking,Buffalo King Megaways,Buffalo King Megaways,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysbufking.jpg,True,False
1,Pragmatic Play,Slot,vs20doghouse,The Dog House,The Dog House,https://bo-prd-v2.meganodes.net/img/games/p1/vs20doghouse.jpg,True,False
1,Pragmatic Play,Slot,vs4096bufking,Buffalo King,Buffalo King,https://bo-prd-v2.meganodes.net/img/games/p1/vs4096bufking.jpg,True,False
1,Pragmatic Play,Slot,vs243lions,5 Lions,5 Lions,https://bo-prd-v2.meganodes.net/img/games/p1/vs243lions.jpg,True,False
1,Pragmatic Play,Slot,vswayshammthor,Power of Thor Megaways,Power of Thor Megaways,https://bo-prd-v2.meganodes.net/img/games/p1/vswayshammthor.jpg,True,False
1,Pragmatic Play,Slot,vswaysrhino,Great Rhino Megaways,Great Rhino Megaways,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysrhino.jpg,True,False
1,Pragmatic Play,Slot,vs20tweethouse,The Tweety House,The Tweety House,https://bo-prd-v2.meganodes.net/img/games/p1/vs20tweethouse.jpg,True,False
1,Pragmatic Play,Slot,vswayslions,5 Lions Megaways,5 Lions Megaways,https://bo-prd-v2.meganodes.net/img/games/p1/vswayslions.jpg,True,False
1,Pragmatic Play,Slot,vs243caishien,Caishen's Cash,Caishen's Cash,https://bo-prd-v2.meganodes.net/img/games/p1/vs243caishien.jpg,True,False
1,Pragmatic Play,Slot,vswaysxjuicy,Extra Juicy Megaways,Extra Juicy Megaways,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysxjuicy.jpg,True,False
1,Pragmatic Play,Slot,vs25scarabqueen,John Hunter and the Tomb of the Scarab Queen,John Hunter and the Tomb of the Scarab Queen,https://bo-prd-v2.meganodes.net/img/games/p1/vs25scarabqueen.jpg,True,False
1,Pragmatic Play,Slot,vs20trsbox,Treasure Wild,Treasure Wild,https://bo-prd-v2.meganodes.net/img/games/p1/vs20trsbox.jpg,True,False
1,Pragmatic Play,Slot,vs25hotfiesta,Hot Fiesta,Hot Fiesta,https://bo-prd-v2.meganodes.net/img/games/p1/vs25hotfiesta.jpg,True,False
1,Pragmatic Play,Slot,vs25goldparty,Gold Party,Gold Party,https://bo-prd-v2.meganodes.net/img/games/p1/vs25goldparty.jpg,True,False
1,Pragmatic Play,Slot,vswayssamurai,Rise of Samurai Megaways,Rise of Samurai Megaways,https://bo-prd-v2.meganodes.net/img/games/p1/vswayssamurai.jpg,True,False
1,Pragmatic Play,Slot,vs4096magician,Magician's Secrets,Magician's Secrets,https://bo-prd-v2.meganodes.net/img/games/p1/vs4096magician.jpg,True,False
1,Pragmatic Play,Slot,vs20amuleteg,Fortune of Giza,Fortune of Giza,https://bo-prd-v2.meganodes.net/img/games/p1/vs20amuleteg.jpg,True,False
1,Pragmatic Play,Slot,vs25pandagold,Panda's Fortune,Panda's Fortune,https://bo-prd-v2.meganodes.net/img/games/p1/vs25pandagold.jpg,True,False
1,Pragmatic Play,Slot,vs243lionsgold,5 Lions Gold,5 Lions Gold,https://bo-prd-v2.meganodes.net/img/games/p1/vs243lionsgold.jpg,True,False
1,Pragmatic Play,Slot,vswaysyumyum,Yum Yum Powerways,Yum Yum Powerways,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysyumyum.jpg,True,False
1,Pragmatic Play,Slot,vs10firestrike,Fire Strike,Fire Strike,https://bo-prd-v2.meganodes.net/img/games/p1/vs10firestrike.jpg,True,False
1,Pragmatic Play,Slot,vswayslight,Lucky Lightning,Lucky Lightning,https://bo-prd-v2.meganodes.net/img/games/p1/vswayslight.jpg,True,False
1,Pragmatic Play,Slot,vs20olympgate,Gates of Olympus,Gates of Olympus,https://bo-prd-v2.meganodes.net/img/games/p1/vs20olympgate.jpg,True,False
1,Pragmatic Play,Slot,vs20rainbowg,Rainbow Gold,Rainbow Gold,https://bo-prd-v2.meganodes.net/img/games/p1/vs20rainbowg.jpg,True,False
1,Pragmatic Play,Slot,vs243queenie,Queenie,Queenie,https://bo-prd-v2.meganodes.net/img/games/p1/vs243queenie.jpg,True,False
1,Pragmatic Play,Slot,vs20farmfest,Barn Festival,Barn Festival,https://bo-prd-v2.meganodes.net/img/games/p1/vs20farmfest.jpg,True,False
1,Pragmatic Play,Slot,vs10tictac,Tic Tac Take,Tic Tac Take,https://bo-prd-v2.meganodes.net/img/games/p1/vs10tictac.jpg,True,False
1,Pragmatic Play,Slot,vs243discolady,Disco Lady,Disco Lady,https://bo-prd-v2.meganodes.net/img/games/p1/vs243discolady.jpg,True,False
1,Pragmatic Play,Slot,vs50mightra,Might of Ra,Might of Ra,https://bo-prd-v2.meganodes.net/img/games/p1/vs50mightra.jpg,True,False
1,Pragmatic Play,Slot,vs25copsrobbers,Cash Patrol,Cash Patrol,https://bo-prd-v2.meganodes.net/img/games/p1/vs25copsrobbers.jpg,True,False
1,Pragmatic Play,Slot,vs20starlight,Starlight Princess,Starlight Princess,https://bo-prd-v2.meganodes.net/img/games/p1/vs20starlight.jpg,True,False
1,Pragmatic Play,Slot,vs5joker,Joker's Jewels,Joker's Jewels,https://bo-prd-v2.meganodes.net/img/games/p1/vs5joker.jpg,True,False
1,Pragmatic Play,Slot,vs20goldfever,Gems Bonanza,Gems Bonanza,https://bo-prd-v2.meganodes.net/img/games/p1/vs20goldfever.jpg,True,False
1,Pragmatic Play,Slot,vs10bxmasbnza,Christmas Big Bass Bonanza,Christmas Big Bass Bonanza,https://bo-prd-v2.meganodes.net/img/games/p1/vs10bxmasbnza.jpg,True,False
1,Pragmatic Play,Slot,vs10floatdrg,Floating Dragon,Floating Dragon,https://bo-prd-v2.meganodes.net/img/games/p1/vs10floatdrg.jpg,True,False
1,Pragmatic Play,Slot,vs5aztecgems,Aztec Gems,Aztec Gems,https://bo-prd-v2.meganodes.net/img/games/p1/vs5aztecgems.jpg,True,False
1,Pragmatic Play,Slot,vs9aztecgemsdx,Aztec Gems Deluxe,Aztec Gems Deluxe,https://bo-prd-v2.meganodes.net/img/games/p1/vs9aztecgemsdx.jpg,True,False
1,Pragmatic Play,Slot,vs20fruitparty,Fruit Party,Fruit Party,https://bo-prd-v2.meganodes.net/img/games/p1/vs20fruitparty.jpg,True,False
1,Pragmatic Play,Slot,vs20bonzgold,Bonanza Gold,Bonanza Gold,https://bo-prd-v2.meganodes.net/img/games/p1/vs20bonzgold.jpg,True,False
1,Pragmatic Play,Slot,vs20candvil,Candy Village,Candy Village,https://bo-prd-v2.meganodes.net/img/games/p1/vs20candvil.jpg,True,False
1,Pragmatic Play,Slot,vs20midas,The Hand of Midas,The Hand of Midas,https://bo-prd-v2.meganodes.net/img/games/p1/vs20midas.jpg,True,False
1,Pragmatic Play,Slot,vswaysmadame,Madame Destiny Megaways,Madame Destiny Megaways,https://bo-prd-v2.meganodes.net/img/games/p1/vswaysmadame.jpg,True,False
1,Pragmatic Play,Slot,vs10returndead,Return of the Dead,Return of the Dead,https://bo-prd-v2.meganodes.net/img/games/p1/vs10returndead.jpg,True,False
